token_id,Shooting,Defense,Vision,Finish,Total Boost
9290,70,62,44,63,239
4689,43,26,50,49,168
225,55,54,45,42,196
851,43,47,49,32,171
5282,50,71,75,50,246
2900,39,31,47,24,141
8286,30,32,70,46,178
2142,30,48,49,82,209
5181,24,67,65,66,222
7653,50,36,92,30,208
2156,61,59,69,47,236
5819,34,39,64,52,189
2278,51,46,32,45,174
3541,43,32,61,67,203
5595,39,73,29,64,205
5525,40,52,18,17,127
961,72,53,83,66,274
9705,44,40,61,19,164
1105,14,55,65,65,199
9447,51,63,52,82,248
4273,33,62,17,45,157
4474,76,38,65,29,208
7832,60,40,56,54,210
3266,32,34,31,44,141
1731,43,51,54,29,177
6138,48,54,59,29,190
8737,45,48,29,58,180
2066,59,52,69,26,206
6539,50,38,52,42,182
6087,79,78,61,20,238
8056,56,33,55,35,179
2158,58,38,66,60,222
3074,30,55,61,57,203
6198,44,29,48,78,199
7868,64,41,90,56,251
7152,55,51,63,48,217
1160,100,59,56,56,271
4169,66,37,40,40,183
3348,46,54,67,54,221
7320,13,52,67,47,179
732,42,40,34,0,116
5319,60,18,57,44,179
3683,62,42,52,74,230
6249,44,59,65,57,225
3163,62,37,29,60,188
1059,59,40,14,40,153
2662,79,19,34,50,182
5511,65,30,81,38,214
9895,24,24,54,32,134
8734,38,45,52,44,179
6070,54,51,31,45,181
9408,13,49,48,60,170
4706,60,55,55,29,199
5785,63,55,71,16,205
7480,45,68,46,51,210
338,62,47,50,43,202
3495,10,65,47,40,162
728,54,33,13,81,181
2862,19,54,44,53,170
4651,53,45,71,84,253
7571,67,51,12,63,193
6333,19,68,63,34,184
5584,49,78,51,80,258
4269,74,37,42,38,191
1680,55,63,67,42,227
2576,57,62,45,21,185
7258,57,67,58,47,229
6041,35,29,51,67,182
1070,42,40,54,79,215
2642,49,62,71,31,213
1126,54,22,46,15,137
9859,56,22,29,62,169
3479,54,61,40,32,187
2392,66,40,50,29,185
4430,39,25,27,54,145
7420,64,61,24,43,192
3283,3,23,17,32,75
3710,41,47,52,35,175
3276,41,47,58,50,196
774,87,33,53,74,247
1049,61,58,26,57,202
3029,0,50,34,38,122
3544,54,39,32,44,169
1155,96,48,32,69,245
9667,55,67,54,35,211
8356,37,50,45,46,178
9193,25,41,54,58,178
506,47,45,35,71,198
5064,51,25,24,22,122
1380,57,48,62,44,211
6310,65,51,74,37,227
2569,28,49,80,51,208
2072,41,24,50,90,205
6108,58,44,73,48,223
4233,42,71,57,53,223
173,58,33,28,50,169
3645,52,52,30,76,210
2539,34,20,57,72,183
4380,24,68,47,69,208
4404,55,35,57,51,198
5963,37,47,42,32,158
8938,62,42,25,58,187
6381,65,70,53,36,224
7345,59,32,57,57,205
151,53,51,21,91,216
3692,83,31,46,66,226
6855,56,56,33,48,193
9425,50,55,54,40,199
2172,43,25,79,36,183
2026,63,59,57,71,250
3406,63,56,55,46,220
6078,73,51,90,58,272
3241,74,27,74,50,225
2187,37,43,39,53,172
3526,46,28,30,29,133
2359,35,85,30,47,197
3465,37,39,57,43,176
2423,40,22,50,66,178
6141,45,43,19,75,182
2545,38,41,34,54,167
1542,46,57,71,43,217
2344,43,32,48,41,164
2316,54,68,41,44,207
337,59,38,37,93,227
1209,65,55,51,52,223
3279,42,65,50,60,217
2077,34,26,64,79,203
7280,87,50,72,46,255
5028,59,21,49,45,174
5053,44,36,52,33,165
708,87,51,48,73,259
3977,50,69,22,51,192
7806,35,18,49,58,160
6635,2,45,22,55,124
9132,62,49,65,52,228
5230,35,54,24,67,180
5925,16,49,70,52,187
4708,65,81,44,54,244
6608,22,45,48,34,149
2268,66,14,30,29,139
3832,45,87,48,39,219
8952,68,71,53,59,251
2977,76,52,41,49,218
6990,35,23,64,42,164
5493,42,30,49,52,173
1322,57,63,40,52,212
3475,31,69,41,63,204
5990,37,70,58,43,208
9282,76,81,46,27,230
545,84,33,43,47,207
98,50,72,48,67,237
1865,45,47,40,49,181
5629,52,62,23,49,186
3236,30,40,62,58,190
3921,59,60,49,74,242
612,34,25,65,100,224
5833,63,46,55,35,199
7896,59,52,44,70,225
5059,41,44,72,62,219
6361,69,35,34,57,195
7151,29,68,46,53,196
7656,56,67,52,56,231
9242,38,31,56,48,173
1592,31,53,44,49,177
5429,44,63,48,66,221
6423,58,46,56,63,223
9973,46,33,45,33,157
3830,56,44,62,24,186
9164,44,71,63,71,249
5240,60,64,65,44,233
6209,76,42,52,44,214
2842,55,70,53,39,217
4550,60,43,43,72,218
1451,82,40,66,51,239
4431,54,38,46,64,202
7007,48,53,38,48,187
981,54,57,60,49,220
486,22,54,63,56,195
7988,78,50,29,66,223
6482,48,53,29,47,177
3499,68,40,26,38,172
5043,70,81,53,53,257
6231,62,24,65,67,218
7265,40,69,72,34,215
6193,69,48,60,60,237
6759,30,82,24,29,165
455,53,72,61,80,266
9249,89,55,76,26,246
2419,58,47,35,44,184
8802,48,43,36,69,196
9129,67,19,92,23,201
2374,40,44,60,40,184
2831,68,10,54,54,186
9267,51,34,53,74,212
7560,51,56,52,24,183
4438,50,69,49,37,205
5985,42,28,43,42,155
7897,56,38,36,33,163
3334,36,19,76,33,164
9656,38,71,59,58,226
5568,35,52,21,23,131
4504,31,61,27,43,162
7344,79,41,39,30,189
4151,45,49,46,35,175
3704,44,58,62,32,196
6064,74,67,52,20,213
377,72,49,36,40,197
911,42,50,64,65,221
4185,10,84,58,32,184
3754,65,93,68,77,303
1713,48,76,37,42,203
8793,43,74,46,46,209
3416,52,69,63,68,252
522,30,71,38,49,188
1984,36,53,48,45,182
2177,50,31,59,31,171
5375,16,42,58,58,174
3765,47,40,27,61,175
5973,46,34,72,60,212
300,52,69,67,43,231
4801,48,28,53,44,173
4255,34,52,86,58,230
5105,52,53,65,44,214
9623,50,76,63,53,242
5074,23,44,38,63,168
920,46,43,56,46,191
5124,27,60,29,30,146
5354,57,60,18,46,181
8386,68,62,47,67,244
1296,41,37,38,44,160
6400,40,34,87,60,221
1706,84,27,44,61,216
2338,44,59,72,50,225
7015,27,32,31,35,125
1078,44,29,33,25,131
8990,40,51,43,39,173
6985,53,64,46,59,222
9785,51,43,38,47,179
2327,49,32,52,14,147
4333,11,31,52,41,135
1876,31,39,34,65,169
7017,44,64,58,58,224
547,84,27,51,58,220
2321,32,28,67,36,163
9190,49,78,17,50,194
9666,61,42,60,42,205
8351,55,32,29,51,167
4388,46,62,67,71,246
2135,25,68,30,42,165
5747,42,28,26,73,169
7427,66,62,40,26,194
6832,39,41,41,41,162
941,40,55,27,46,168
2913,62,46,65,19,192
1930,40,27,44,72,183
2475,48,39,51,51,189
6446,70,37,52,67,226
9777,72,39,39,61,211
5953,39,53,56,51,199
170,48,34,66,44,192
8092,45,59,64,54,222
3900,64,95,39,43,241
3289,77,53,84,71,285
4216,59,40,43,53,195
8403,77,64,49,34,224
7526,76,62,55,35,228
5609,27,66,63,55,211
661,75,44,35,48,202
1402,28,50,39,52,169
1933,56,63,43,42,204
3346,41,84,60,39,224
6467,58,44,33,72,207
3203,42,40,24,61,167
6028,57,37,63,60,217
9578,69,56,77,24,226
9695,87,76,26,71,260
99,68,44,50,52,214
6142,36,67,46,52,201
2525,38,35,73,34,180
3170,73,2,86,44,205
3755,82,39,42,69,232
4564,69,40,69,55,233
1978,61,39,57,21,178
8658,31,42,61,58,192
5977,47,72,48,51,218
9603,25,48,40,44,157
9415,55,34,57,63,209
9215,58,27,27,68,180
9677,45,58,67,60,230
9850,44,38,28,63,173
2447,67,22,29,56,174
9497,68,65,53,67,253
2255,57,27,24,65,173
470,6,64,54,60,184
84,68,39,67,55,229
8179,53,56,31,62,202
6246,42,56,58,39,195
9509,73,28,44,47,192
4337,39,29,42,35,145
3076,49,54,57,60,220
6360,37,42,45,41,165
707,25,52,42,28,147
8472,23,69,40,37,169
2526,74,57,47,58,236
4868,39,76,9,56,180
3290,23,76,65,45,209
3599,47,51,55,39,192
9825,59,44,58,31,192
6145,80,29,57,68,234
2167,44,74,50,61,229
2227,17,57,37,49,160
4704,46,53,66,48,213
1874,32,39,38,56,165
8266,45,86,29,55,215
9712,44,54,35,32,165
2791,44,45,47,51,187
8776,38,28,74,63,203
70,62,47,63,44,216
2860,65,49,56,47,217
4498,20,28,65,48,161
3881,56,50,52,39,197
2274,53,40,36,53,182
4149,26,78,60,17,181
236,22,85,70,39,216
1753,51,64,52,36,203
339,56,59,59,47,221
6773,72,40,53,63,228
282,41,50,90,38,219
2644,47,59,41,32,179
8036,80,71,56,36,243
9529,38,33,71,44,186
6711,58,68,54,23,203
2573,17,56,44,39,156
1540,71,45,25,34,175
2618,31,29,28,25,113
5922,28,38,71,65,202
3202,68,64,46,58,236
9863,18,70,52,60,200
4526,3,69,68,48,188
7671,50,44,78,36,208
6922,52,63,59,89,263
290,41,62,56,53,212
4652,53,34,17,69,173
1149,51,75,72,61,259
7178,46,33,58,55,192
3402,18,35,43,46,142
408,55,50,44,28,177
129,37,48,51,58,194
7788,33,54,51,44,182
2720,40,49,47,71,207
6917,70,55,39,41,205
5939,45,53,40,51,189
3962,0,36,36,57,129
7528,60,62,71,74,267
3200,36,46,41,42,165
3690,60,52,59,27,198
5560,50,51,48,23,172
3596,45,53,32,54,184
7516,56,60,18,47,181
2490,61,47,70,33,211
7798,37,57,62,73,229
8654,47,46,35,48,176
6768,43,67,60,80,250
6666,43,51,43,52,189
4795,51,27,36,71,185
1316,34,67,92,53,246
4276,33,57,35,81,206
7063,26,48,50,62,186
8396,68,54,58,43,223
8314,58,87,80,61,286
3188,32,47,65,49,193
7425,32,56,54,46,188
8735,37,71,11,38,157
5390,14,52,55,36,157
2941,30,89,67,18,204
5713,60,50,46,55,211
9435,75,50,60,77,262
569,55,27,55,74,211
1722,60,61,29,49,199
4675,31,45,61,22,159
9399,48,55,34,33,170
2686,65,39,49,15,168
203,67,43,59,53,222
152,48,55,44,45,192
229,66,35,46,26,173
7296,52,69,62,70,253
5891,61,56,82,49,248
3407,74,45,66,45,230
3442,57,49,69,49,224
3756,36,71,65,58,230
3150,42,84,62,50,238
6395,59,46,56,38,199
3912,46,52,43,70,211
692,50,67,56,35,208
7388,27,50,67,44,188
2049,46,60,45,55,206
6576,25,60,54,35,174
8892,85,54,48,74,261
2397,62,89,52,35,238
4236,45,65,41,35,186
9583,39,43,54,45,181
5254,24,34,85,66,209
5176,31,39,58,38,166
7799,63,46,59,33,201
1130,50,50,0,60,160
4517,67,30,45,81,223
7861,34,32,67,76,209
2940,78,57,39,38,212
5180,64,32,82,45,223
3271,52,43,55,35,185
6620,36,57,63,64,220
1450,75,37,47,59,218
215,34,47,88,24,193
516,26,72,56,70,224
4744,53,32,46,52,183
3578,37,32,74,68,211
8744,46,48,45,64,203
4738,31,32,32,54,149
4479,34,40,45,79,198
1007,67,54,40,68,229
7670,31,76,58,33,198
1805,70,41,39,62,212
3468,14,39,51,83,187
8276,90,28,28,69,215
7982,74,39,64,76,253
446,37,52,62,54,205
7384,53,58,40,46,197
9143,57,50,53,40,200
7053,38,51,31,33,153
5364,44,64,49,22,179
5466,44,19,66,36,165
9179,57,33,64,53,207
9423,44,36,36,69,185
5228,66,56,49,96,267
8087,46,20,52,61,179
6348,56,49,43,16,164
1819,73,63,44,48,228
7696,40,64,70,50,224
1579,52,17,54,58,181
926,36,56,44,42,178
7664,39,60,50,59,208
3763,58,49,65,52,224
1109,61,46,46,44,197
5832,22,45,39,53,159
8378,71,46,73,52,242
8861,59,44,60,52,215
1626,44,44,36,79,203
3569,68,51,37,89,245
2131,59,36,26,17,138
4307,30,75,32,69,206
4860,76,57,37,42,212
4472,47,65,50,65,227
5276,73,16,46,35,170
8983,50,66,25,80,221
7308,83,63,55,70,271
9114,49,61,48,76,234
1053,46,52,33,19,150
5078,38,46,41,47,172
2991,62,45,40,77,224
465,62,44,67,37,210
5793,44,56,49,81,230
4771,49,35,53,40,177
1974,43,32,46,51,172
2080,41,74,45,62,222
2369,68,64,41,67,240
2962,33,60,34,50,177
9391,54,70,26,60,210
1801,59,52,26,55,192
7043,60,40,30,54,184
5272,39,40,53,45,177
5380,57,63,65,51,236
1372,43,54,54,61,212
8508,48,32,40,50,170
1741,55,59,9,56,179
6137,23,54,53,38,168
5815,69,66,65,58,258
3686,58,51,77,34,220
8398,38,59,86,49,232
62,38,27,48,37,150
3741,67,49,56,60,232
4606,39,25,37,51,152
3682,57,33,35,37,162
5873,52,63,59,60,234
1207,47,69,72,49,237
9839,92,41,62,46,241
9393,62,49,59,24,194
8084,88,48,45,47,228
6292,73,73,47,44,237
1601,58,51,52,46,207
668,55,41,37,57,190
6892,52,65,79,40,236
7479,54,42,53,41,190
2607,48,61,72,56,237
9510,55,39,79,56,229
1309,35,66,67,26,194
115,54,49,70,24,197
3717,52,18,25,24,119
8105,78,49,57,58,242
1990,36,28,43,66,173
1550,67,48,36,45,196
3665,29,16,55,19,119
4894,53,40,48,46,187
6285,53,62,33,48,196
4682,45,59,49,35,188
1718,68,44,59,27,198
9002,78,15,30,50,173
5205,41,86,55,51,233
656,53,71,61,54,239
9139,57,43,39,44,183
5824,85,51,49,44,229
756,48,54,11,30,143
3718,51,34,33,43,161
8569,35,45,58,37,175
948,62,38,30,49,179
2176,61,54,73,61,249
2950,22,23,39,66,150
8867,71,58,37,51,217
75,58,53,55,53,219
8893,29,29,64,50,172
7965,80,24,67,27,198
285,61,58,36,37,192
7029,64,44,58,49,215
8731,56,39,52,29,176
6434,64,42,43,48,197
6887,30,50,31,46,157
3324,56,38,33,73,200
8229,62,66,47,49,224
1617,65,47,41,43,196
1281,52,44,72,43,211
3771,59,79,55,70,263
9084,55,54,33,56,198
9782,41,69,53,60,223
6116,44,26,42,46,158
3158,31,46,35,71,183
1473,43,46,67,59,215
9770,53,29,25,36,143
3147,60,65,42,32,199
7949,17,38,30,49,134
116,55,37,15,47,154
9927,62,42,71,54,229
79,54,57,37,33,181
7927,32,27,50,57,166
1383,39,51,17,45,152
3597,57,51,71,40,219
598,57,41,22,59,179
7541,91,67,48,26,232
122,40,91,43,62,236
3259,74,74,37,47,232
3369,68,18,13,67,166
3601,56,60,62,58,236
8172,22,46,50,35,153
998,63,61,76,43,243
7769,10,33,50,37,130
6274,34,54,51,43,182
9427,54,55,45,48,202
7610,30,61,63,47,201
9236,60,43,51,69,223
8232,15,64,26,45,150
8170,53,30,85,87,255
6790,37,42,70,81,230
640,53,64,58,53,228
8072,43,44,72,45,204
7132,56,44,31,55,186
1511,58,33,31,53,175
128,51,26,46,38,161
3534,57,29,38,33,157
4600,50,76,49,68,243
4323,42,32,42,70,186
5882,67,45,58,32,202
979,84,53,54,48,239
9324,49,50,53,65,217
3312,26,53,43,65,187
705,87,72,46,40,245
6921,63,71,57,32,223
6682,65,34,30,56,185
5874,47,16,67,52,182
9550,32,48,84,52,216
2883,39,29,65,53,186
9699,52,35,56,45,188
3996,62,37,89,60,248
6523,61,52,52,55,220
3105,24,49,56,23,152
5278,55,48,55,40,198
2182,48,58,40,56,202
8178,65,51,20,42,178
5027,41,24,74,49,188
526,30,54,46,65,195
1423,36,46,45,49,176
1318,71,36,70,28,205
5446,51,60,35,42,188
1748,57,23,63,69,212
3501,64,7,58,64,193
9023,69,71,57,79,276
2410,31,58,55,33,177
9672,13,58,60,33,164
4973,54,39,53,44,190
9908,27,51,47,54,179
1486,60,35,40,67,202
7755,54,47,41,44,186
1829,60,32,58,52,202
9406,58,63,56,38,215
3886,50,55,43,39,187
5290,52,6,14,42,114
7441,45,37,47,22,151
9208,62,60,54,47,223
3225,48,52,60,64,224
579,67,48,48,69,232
8445,49,31,31,35,146
6909,56,62,64,28,210
2239,44,23,67,42,176
1024,28,38,69,19,154
6528,40,74,35,31,180
8707,57,44,58,61,220
8756,63,34,8,48,153
5589,48,68,59,27,202
1198,56,53,30,33,172
6489,52,51,70,43,216
6373,46,46,44,70,206
8183,32,33,50,83,198
6618,48,53,53,39,193
1116,61,46,48,44,199
2668,54,48,58,71,231
577,43,65,43,59,210
921,59,69,64,27,219
4904,32,43,39,71,185
3568,45,67,45,23,180
1277,46,74,27,73,220
9566,55,82,37,25,199
4840,67,39,19,42,167
8048,58,59,41,21,179
973,33,44,36,20,133
7703,48,43,71,78,240
9030,66,22,28,62,178
8090,76,67,64,69,276
2823,36,65,63,46,210
1531,44,39,64,36,183
5100,36,38,70,35,179
5594,64,58,54,47,223
4646,51,41,65,53,210
1433,38,44,21,42,145
466,41,50,73,52,216
9490,74,46,30,84,234
2912,47,51,68,51,217
4171,28,54,52,69,203
4750,33,64,46,46,189
4234,53,40,78,69,240
2354,60,43,34,71,208
8632,51,52,63,68,234
9865,73,82,73,44,272
7928,61,47,53,64,225
795,45,41,62,48,196
7732,71,39,68,46,224
6617,58,42,61,50,211
2283,57,43,50,71,221
2821,86,51,36,27,200
9725,21,55,50,48,174
1638,63,61,66,46,236
7964,16,55,35,42,148
5456,35,30,30,49,144
4607,12,36,54,48,150
2942,38,85,34,56,213
5363,65,48,33,55,201
8628,66,53,48,47,214
8437,53,32,64,45,194
2405,47,45,20,52,164
780,53,42,66,46,207
9534,45,38,48,90,221
8227,36,46,67,74,223
7960,68,46,76,76,266
9246,41,47,62,48,198
825,42,30,49,57,178
1012,50,33,57,49,189
6954,91,25,60,40,216
8205,65,80,56,31,232
9980,47,54,56,67,224
3805,63,49,38,38,188
9951,55,43,29,38,165
1679,61,54,50,30,195
3932,60,44,63,40,207
302,47,50,45,65,207
9203,74,53,69,40,236
1331,55,44,60,52,211
5129,35,41,78,45,199
7445,48,46,36,85,215
6058,50,40,18,47,155
8158,27,32,63,81,203
9095,41,83,65,40,229
831,47,49,49,85,230
7311,60,40,56,45,201
1442,66,42,29,43,180
8146,31,18,58,41,148
9038,46,42,67,59,214
696,56,39,76,36,207
8948,63,32,43,41,179
3593,45,68,33,61,207
700,50,40,44,45,179
8159,50,70,83,61,264
1188,56,39,73,75,243
2671,30,51,68,30,179
8944,37,46,23,52,158
8572,12,43,60,47,162
7999,43,43,34,30,150
7035,73,50,41,56,220
3393,49,53,47,28,177
3335,52,45,51,46,194
6085,63,64,55,69,251
4408,81,45,46,52,224
2212,29,54,42,49,174
5300,71,43,61,61,236
6127,50,42,34,89,215
6602,56,31,85,49,221
7349,53,41,60,65,219
67,96,77,34,60,267
4656,61,51,64,51,227
7568,82,37,62,31,212
4713,55,67,57,33,212
1424,19,35,60,47,161
7051,11,59,35,46,151
1045,56,52,32,50,190
1683,23,63,53,60,199
602,51,68,49,43,211
4239,43,70,33,20,166
9563,28,55,36,73,192
4002,68,48,23,50,189
8994,62,43,47,40,192
9719,31,38,48,37,154
5297,41,41,28,35,145
6998,34,27,41,42,144
5239,33,17,54,48,152
6888,29,47,50,71,197
4457,47,53,44,50,194
9767,54,72,32,23,181
1663,34,29,69,40,172
9779,25,53,66,85,229
9946,57,12,49,42,160
6114,42,47,40,73,202
865,60,76,34,66,236
7329,65,52,40,47,204
2726,62,50,59,71,242
1170,69,35,43,63,210
6753,43,60,51,26,180
7209,19,56,47,68,190
3022,14,43,36,49,142
5949,41,56,71,79,247
6295,46,93,36,35,210
3930,43,35,39,58,175
5546,55,49,59,45,208
8667,74,44,53,75,246
5229,44,72,58,62,236
1730,62,34,40,73,209
3474,59,52,57,58,226
4910,29,41,66,76,212
7075,45,42,35,42,164
9080,75,70,51,63,259
7909,66,26,48,53,193
9914,55,39,57,52,203
7975,39,56,24,51,170
8466,67,36,36,20,159
3211,60,41,50,29,180
1697,60,47,52,50,209
743,52,27,43,41,163
6326,24,72,47,73,216
3232,41,64,42,49,196
5673,34,46,32,51,163
7121,38,33,73,46,190
1606,41,59,50,34,184
2144,74,37,44,59,214
8660,53,51,78,80,262
1667,60,45,61,46,212
990,44,41,38,45,168
6492,31,53,91,73,248
7108,59,84,60,64,267
5188,61,27,48,59,195
330,60,81,55,45,241
4968,21,29,36,56,142
8773,71,64,54,24,213
8486,76,19,36,38,169
9769,52,33,35,83,203
5477,45,43,51,36,175
7261,37,32,37,32,138
3068,48,43,50,49,190
3341,51,18,61,35,165
6093,28,53,62,56,199
1830,36,36,48,60,180
1700,40,67,70,28,205
5159,59,65,53,46,223
9424,65,66,71,57,259
6445,37,75,29,44,185
7305,28,39,32,53,152
2651,38,68,42,49,197
102,61,19,46,51,177
713,36,89,24,35,184
4934,31,50,59,35,175
691,59,66,47,48,220
3787,56,29,61,50,196
3668,35,49,58,75,217
4594,55,50,33,60,198
2008,60,47,57,38,202
7574,57,43,54,56,210
6237,62,28,32,11,133
9833,45,46,40,34,165
8663,46,58,20,69,193
4088,34,61,64,68,227
3967,79,65,33,25,202
8484,40,46,69,61,216
4075,52,61,40,51,204
3617,39,37,51,40,167
4497,37,77,57,43,214
4752,64,61,43,44,212
9464,49,29,29,68,175
7917,60,72,45,66,243
8171,44,88,36,21,189
2694,29,43,27,26,125
5118,42,69,55,29,195
8197,65,69,10,32,176
4372,51,45,40,53,189
1870,57,24,73,59,213
5108,88,30,48,49,215
6264,50,44,31,28,153
5520,78,16,15,65,174
1901,43,57,46,33,179
7106,53,69,44,32,198
2468,68,38,52,84,242
9432,36,57,54,16,163
5448,77,35,36,61,209
3941,62,55,28,32,177
8710,76,42,56,30,204
250,47,45,23,68,183
7652,72,72,89,46,279
2528,18,59,32,43,152
1241,53,26,69,43,191
9827,28,61,56,39,184
3425,82,33,52,53,220
1946,65,44,52,33,194
8374,4,71,33,34,142
701,52,7,55,84,198
8209,49,71,78,43,241
7684,56,44,35,54,189
3221,36,71,47,49,203
3173,60,38,60,70,228
5002,45,74,63,40,222
4799,59,72,37,41,209
3470,71,22,50,46,189
7199,79,45,28,59,211
4988,69,54,50,81,254
4815,50,41,78,37,206
5686,63,46,43,59,211
5136,68,87,51,84,290
7884,43,41,41,57,182
7243,55,38,61,75,229
6076,23,50,65,62,200
2498,55,43,49,12,159
8054,59,40,64,52,215
6898,52,37,65,67,221
7683,39,61,50,43,193
8347,20,39,37,28,124
3395,38,42,67,42,189
8009,44,30,64,59,197
7538,91,58,79,63,291
2481,39,49,66,39,193
635,61,28,65,57,211
4179,76,63,63,24,226
7562,42,56,26,49,173
3633,26,74,62,40,202
1181,55,45,78,47,225
6336,34,52,52,63,201
448,75,58,69,53,255
3503,74,69,53,40,236
8928,51,68,44,41,204
9350,64,60,59,66,249
319,39,33,51,75,198
5579,60,41,62,66,229
5339,57,49,68,55,229
6697,20,10,56,57,143
5038,90,29,42,48,209
3748,43,70,67,27,207
1823,90,56,61,48,255
8271,57,51,52,50,210
2663,77,92,55,36,260
8388,62,59,52,37,210
7640,24,39,25,55,143
946,62,53,8,57,180
3770,71,53,29,48,201
7383,21,56,47,58,182
6817,47,37,47,47,178
8416,31,53,46,49,179
4821,29,76,52,97,254
6935,44,41,43,48,176
5306,31,42,53,46,172
348,59,50,56,42,207
4037,67,47,36,56,206
9357,49,57,31,56,193
7169,56,28,20,27,131
3746,84,19,37,68,208
1796,69,45,59,56,229
7721,52,46,41,53,192
3337,40,35,53,26,154
4192,57,44,61,56,218
1569,78,27,47,40,192
2018,37,28,30,20,115
8755,50,61,70,49,230
8047,63,27,63,31,184
4511,44,37,62,16,159
4047,63,49,43,82,237
6394,43,28,55,39,165
2482,42,45,25,67,179
1600,60,26,73,69,228
1084,44,35,49,61,189
165,36,60,35,61,192
6077,51,71,56,22,200
6097,51,41,72,52,216
3186,19,49,32,73,173
9275,43,23,37,55,158
8883,35,49,66,54,204
1279,48,23,61,45,177
2432,61,53,82,43,239
8166,66,53,70,48,237
5659,63,52,50,49,214
6234,60,61,61,21,203
8643,62,18,61,54,195
3333,67,34,66,76,243
2193,65,49,57,50,221
1478,48,63,44,51,206
3030,54,49,45,73,221
8721,48,61,54,49,212
1631,42,37,48,46,173
3799,52,33,36,71,192
6184,22,43,36,59,160
473,41,67,96,34,238
1822,55,50,72,62,239
568,65,51,53,34,203
8450,13,58,49,58,178
5573,36,58,56,41,191
1034,33,44,48,57,182
7188,27,56,77,44,204
6978,68,62,62,37,229
2681,30,48,63,47,188
3165,66,75,43,42,226
4650,43,69,66,70,248
4987,58,67,77,46,248
608,59,72,73,57,261
3217,38,39,35,69,181
2120,60,38,33,56,187
3848,75,45,50,73,243
5211,59,31,63,64,217
9116,36,46,47,29,158
5757,50,63,60,66,239
6375,34,27,49,38,148
1593,63,58,30,43,194
483,24,49,51,66,190
2110,49,44,76,61,230
6321,45,42,47,43,177
9024,50,10,77,55,192
4554,29,61,60,65,215
9523,54,67,47,79,247
7813,52,28,45,41,166
9063,71,84,49,74,278
1702,55,23,50,49,177
9438,41,43,62,42,188
6553,62,38,40,69,209
5140,49,50,85,40,224
9715,34,25,60,58,177
7229,40,61,67,58,226
253,50,71,55,73,249
7269,42,57,44,70,213
7012,47,56,69,65,237
6953,67,59,77,53,256
6006,66,23,56,52,197
249,59,55,9,32,155
514,53,64,69,43,229
8057,50,48,40,60,198
6562,82,64,25,59,230
2065,31,23,46,68,168
9445,37,24,57,40,158
8043,63,64,33,69,229
769,49,58,58,70,235
5401,60,63,55,33,211
3527,53,47,42,51,193
1813,64,62,47,54,227
7045,49,18,55,54,176
3107,18,49,49,26,142
1743,47,64,26,68,205
9042,78,60,54,28,220
5736,34,47,37,34,152
6062,55,58,31,68,212
540,53,50,44,37,184
9576,56,50,50,73,229
7580,23,52,42,21,138
3103,55,52,47,52,206
7887,21,45,62,70,198
9807,57,67,43,28,195
9244,33,34,39,44,150
4899,42,61,41,60,204
9307,47,41,46,62,196
2366,35,52,60,37,184
9019,62,35,46,51,194
2046,37,52,55,48,192
9582,45,50,78,54,227
2443,42,41,50,46,179
1011,31,38,36,55,160
2165,82,32,57,33,204
2348,15,71,38,36,160
9976,39,65,43,41,188
8469,55,78,59,22,214
2532,80,25,77,53,235
292,55,31,61,48,195
6848,56,41,55,56,208
5257,62,74,16,63,215
5051,25,83,35,45,188
4915,52,57,35,52,196
9086,60,60,65,44,229
3446,34,31,26,23,114
4428,56,19,36,34,145
2727,27,48,47,47,169
2393,57,22,74,67,220
1724,47,38,39,70,194
3131,34,20,36,45,135
6298,52,64,68,31,215
5261,69,46,65,35,215
417,61,52,26,17,156
6931,25,29,38,39,131
4315,50,42,13,26,131
6431,39,65,70,68,242
5160,7,53,38,46,144
6343,31,39,57,49,176
4508,42,26,40,57,165
3954,17,34,53,57,161
8545,35,50,60,53,198
8591,16,38,42,35,131
935,34,43,25,52,154
7225,53,36,43,45,177
277,10,24,60,51,145
9968,58,54,73,54,239
8011,46,38,46,42,172
3725,50,39,77,52,218
3445,11,19,63,46,139
9065,48,52,43,54,197
4972,21,58,56,55,190
3730,54,80,75,63,272
3910,44,58,18,54,174
3566,32,50,56,58,196
2968,23,26,31,48,128
2554,61,45,52,56,214
7602,12,53,37,51,153
4349,29,72,65,62,228
5044,57,52,47,63,219
7596,46,58,51,61,216
3082,39,39,30,42,150
7069,35,76,39,66,216
8594,49,58,47,59,213
820,44,40,85,58,227
6266,45,55,29,37,166
4725,32,70,52,24,178
9504,55,65,47,60,227
7439,44,31,61,54,190
6809,59,73,56,41,229
6148,36,50,52,41,179
4340,23,32,52,28,135
631,37,38,38,61,174
2375,45,60,73,45,223
2748,41,37,36,44,158
6471,53,49,12,45,159
2660,27,70,31,38,166
5209,64,56,56,46,222
2955,27,50,50,47,174
4377,65,91,44,36,236
7499,63,36,44,51,194
7457,40,63,28,42,173
1720,49,38,81,25,193
5417,11,66,62,73,212
4512,83,37,49,49,218
4090,30,63,58,79,230
7398,87,40,56,43,226
4782,58,58,61,28,205
